,esports_match_id,map_type,map_name,stat_name,stat_amount
579607,34623,HYBRID,King's Row,Barrier Damage Done,8325.496717
579608,34623,HYBRID,King's Row,Damage - Quick Melee,319.7249374
579609,34623,HYBRID,King's Row,Damage Blocked,20583.73784
579610,34623,HYBRID,King's Row,Damage Done,12556.47644
579611,34623,HYBRID,King's Row,Damage Taken,12843.71698
579612,34623,HYBRID,King's Row,Deaths,9.0
579613,34623,HYBRID,King's Row,Eliminations,33.0
579614,34623,HYBRID,King's Row,Final Blows,12.0
579615,34623,HYBRID,King's Row,Hero Damage Done,12556.47644
579616,34623,HYBRID,King's Row,Knockback Kills,3.0
579617,34623,HYBRID,King's Row,Melee Final Blows,1.0
579618,34623,HYBRID,King's Row,Melee Percentage of Final Blows,0.083333333
579619,34623,HYBRID,King's Row,Objective Kills,10.0
579620,34623,HYBRID,King's Row,Objective Time,94.64700283
579621,34623,HYBRID,King's Row,Offensive Assists,6.0
579622,34623,HYBRID,King's Row,Shots Fired,191.0
579623,34623,HYBRID,King's Row,Solo Kills,1.0
579624,34623,HYBRID,King's Row,Time Alive,838.3450253999999
579625,34623,HYBRID,King's Row,Time Building Ultimate,852.580025
579626,34623,HYBRID,King's Row,Time Elapsed per Ultimate Earned,107.586371
579627,34623,HYBRID,King's Row,Time Holding Ultimate,48.51000143
579629,34623,HYBRID,King's Row,Ultimates Earned - Fractional,7.9246099370000005
579630,34623,HYBRID,King's Row,Ultimates Used,5.0
579631,34623,HYBRID,King's Row,Weapon Accuracy,0.478571429
579709,34623,HYBRID,King's Row,All Damage Done,12329.48491
579710,34623,HYBRID,King's Row,Assists,25.0
579711,34623,HYBRID,King's Row,Average Time Alive,106.40500320000001
579712,34623,HYBRID,King's Row,Barrier Damage Done,6409.411163000001
579713,34623,HYBRID,King's Row,Damage - Quick Melee,313.0
579714,34623,HYBRID,King's Row,Damage Done,5585.073749
579715,34623,HYBRID,King's Row,Damage Taken,4560.248568
579716,34623,HYBRID,King's Row,Deaths,7.0
579717,34623,HYBRID,King's Row,Defensive Assists,17.0
579718,34623,HYBRID,King's Row,Eliminations,32.0
579719,34623,HYBRID,King's Row,Final Blows,7.0
579720,34623,HYBRID,King's Row,Healing Done,9890.036517
579721,34623,HYBRID,King's Row,Hero Damage Done,5585.073749
579722,34623,HYBRID,King's Row,Knockback Kills,11.0
579723,34623,HYBRID,King's Row,Objective Kills,12.0
579724,34623,HYBRID,King's Row,Objective Time,45.15000135
579725,34623,HYBRID,King's Row,Offensive Assists,22.0
579726,34623,HYBRID,King's Row,Shots Fired,1164.0
579727,34623,HYBRID,King's Row,Time Alive,851.2400256000001
579728,34623,HYBRID,King's Row,Time Building Ultimate,817.673024
579729,34623,HYBRID,King's Row,Time Elapsed per Ultimate Earned,133.3810559
579730,34623,HYBRID,King's Row,Time Holding Ultimate,70.6890021
579732,34623,HYBRID,King's Row,Ultimates Earned - Fractional,6.13035351
579733,34623,HYBRID,King's Row,Ultimates Used,4.0
579734,34623,HYBRID,King's Row,Weapon Accuracy,0.308422301
580421,34623,ASSAULT,Volskaya Industries,All Damage Done,7168.577493000001
580422,34623,ASSAULT,Volskaya Industries,Assists,8.0
580423,34623,ASSAULT,Volskaya Industries,Average Time Alive,96.91850295
580424,34623,ASSAULT,Volskaya Industries,Barrier Damage Done,4323.167944
580425,34623,ASSAULT,Volskaya Industries,Damage Blocked,13442.787880000002
580426,34623,ASSAULT,Volskaya Industries,Damage Done,2411.409549
580427,34623,ASSAULT,Volskaya Industries,Damage Taken,5291.706236
580428,34623,ASSAULT,Volskaya Industries,Deaths,2.0
580429,34623,ASSAULT,Volskaya Industries,Eliminations,11.0
580430,34623,ASSAULT,Volskaya Industries,Final Blows,3.0
580431,34623,ASSAULT,Volskaya Industries,Hero Damage Done,2411.409549
580432,34623,ASSAULT,Volskaya Industries,Objective Kills,2.0
580433,34623,ASSAULT,Volskaya Industries,Objective Time,49.59500148
580434,34623,ASSAULT,Volskaya Industries,Offensive Assists,7.0
580435,34623,ASSAULT,Volskaya Industries,Shots Fired,1554.0
580436,34623,ASSAULT,Volskaya Industries,Time Alive,387.6740118
580437,34623,ASSAULT,Volskaya Industries,Time Building Ultimate,390.7800116
580438,34623,ASSAULT,Volskaya Industries,Time Elapsed per Ultimate Earned,166.36907150000002
580439,34623,ASSAULT,Volskaya Industries,Time Holding Ultimate,5.7120001689999995
580441,34623,ASSAULT,Volskaya Industries,Ultimates Earned - Fractional,2.348874152
580442,34623,ASSAULT,Volskaya Industries,Ultimates Used,1.0
580443,34623,ASSAULT,Volskaya Industries,Weapon Accuracy,0.234470691
580475,34623,ASSAULT,Volskaya Industries,All Damage Done,9358.167633
580476,34623,ASSAULT,Volskaya Industries,Assists,7.0
580477,34623,ASSAULT,Volskaya Industries,Average Time Alive,97.66925297
580478,34623,ASSAULT,Volskaya Industries,Barrier Damage Done,2408.7558010000002
580479,34623,ASSAULT,Volskaya Industries,Damage Done,6749.411746
580480,34623,ASSAULT,Volskaya Industries,Damage Taken,933.2270999
580481,34623,ASSAULT,Volskaya Industries,Deaths,2.0
580482,34623,ASSAULT,Volskaya Industries,Eliminations,17.0
580483,34623,ASSAULT,Volskaya Industries,Final Blows,10.0
580484,34623,ASSAULT,Volskaya Industries,Hero Damage Done,6749.411746
580485,34623,ASSAULT,Volskaya Industries,Knockback Kills,1.0
580486,34623,ASSAULT,Volskaya Industries,Objective Kills,7.0
580487,34623,ASSAULT,Volskaya Industries,Objective Time,20.27900061
580488,34623,ASSAULT,Volskaya Industries,Shots Fired,149.0
580489,34623,ASSAULT,Volskaya Industries,Solo Kills,1.0
580490,34623,ASSAULT,Volskaya Industries,Time Alive,390.67701189999997
580491,34623,ASSAULT,Volskaya Industries,Time Building Ultimate,344.5450101
580492,34623,ASSAULT,Volskaya Industries,Time Elapsed per Ultimate Earned,115.59952859999999
580493,34623,ASSAULT,Volskaya Industries,Time Holding Ultimate,66.11700195
580495,34623,ASSAULT,Volskaya Industries,Ultimates Earned - Fractional,2.9805053210000003
580496,34623,ASSAULT,Volskaya Industries,Ultimates Used,2.0
580497,34623,ASSAULT,Volskaya Industries,Weapon Accuracy,0.531914894
580541,34623,ASSAULT,Volskaya Industries,All Damage Done,8386.965473
580542,34623,ASSAULT,Volskaya Industries,Assists,12.0
580543,34623,ASSAULT,Volskaya Industries,Average Time Alive,130.8930039
580544,34623,ASSAULT,Volskaya Industries,Barrier Damage Done,4290.662857
580545,34623,ASSAULT,Volskaya Industries,Damage - Quick Melee,64.20000839
580546,34623,ASSAULT,Volskaya Industries,Damage Done,3904.3026159999995
580547,34623,ASSAULT,Volskaya Industries,Damage Taken,1551.448592
580548,34623,ASSAULT,Volskaya Industries,Deaths,2.0
580549,34623,ASSAULT,Volskaya Industries,Defensive Assists,16.0
580550,34623,ASSAULT,Volskaya Industries,Eliminations,18.0
580551,34623,ASSAULT,Volskaya Industries,Final Blows,6.0
580552,34623,ASSAULT,Volskaya Industries,Healing Done,4073.461749
580553,34623,ASSAULT,Volskaya Industries,Hero Damage Done,3904.3026159999995
580554,34623,ASSAULT,Volskaya Industries,Melee Final Blows,1.0
580555,34623,ASSAULT,Volskaya Industries,Melee Percentage of Final Blows,0.166666667
580556,34623,ASSAULT,Volskaya Industries,Objective Kills,7.0
580557,34623,ASSAULT,Volskaya Industries,Objective Time,40.34100121
580558,34623,ASSAULT,Volskaya Industries,Offensive Assists,24.0
580559,34623,ASSAULT,Volskaya Industries,Shots Fired,443.0
580560,34623,ASSAULT,Volskaya Industries,Time Alive,392.6790118
580561,34623,ASSAULT,Volskaya Industries,Time Building Ultimate,300.3220088
580562,34623,ASSAULT,Volskaya Industries,Time Elapsed per Ultimate Earned,77.94665388
580563,34623,ASSAULT,Volskaya Industries,Time Holding Ultimate,98.35700289
580565,34623,ASSAULT,Volskaya Industries,Ultimates Earned - Fractional,3.8529172689999998
580566,34623,ASSAULT,Volskaya Industries,Ultimates Used,2.0
580567,34623,ASSAULT,Volskaya Industries,Weapon Accuracy,0.2
580615,34623,ASSAULT,Volskaya Industries,All Damage Done,8693.130072
580616,34623,ASSAULT,Volskaya Industries,Assists,14.0
580617,34623,ASSAULT,Volskaya Industries,Average Time Alive,131.1206706
580618,34623,ASSAULT,Volskaya Industries,Barrier Damage Done,3943.136025
580619,34623,ASSAULT,Volskaya Industries,Damage - Quick Melee,184.0
580620,34623,ASSAULT,Volskaya Industries,Damage Blocked,10101.079520000001
580621,34623,ASSAULT,Volskaya Industries,Damage Done,4539.307972
580622,34623,ASSAULT,Volskaya Industries,Damage Taken,5976.048864
580623,34623,ASSAULT,Volskaya Industries,Deaths,2.0
580624,34623,ASSAULT,Volskaya Industries,Eliminations,19.0
580625,34623,ASSAULT,Volskaya Industries,Final Blows,5.0
580626,34623,ASSAULT,Volskaya Industries,Hero Damage Done,4539.307972
580627,34623,ASSAULT,Volskaya Industries,Objective Kills,11.0
580628,34623,ASSAULT,Volskaya Industries,Objective Time,49.74900149
580629,34623,ASSAULT,Volskaya Industries,Offensive Assists,4.0
580630,34623,ASSAULT,Volskaya Industries,Time Alive,393.36201189999997
580631,34623,ASSAULT,Volskaya Industries,Time Building Ultimate,381.3980112
580632,34623,ASSAULT,Volskaya Industries,Time Elapsed per Ultimate Earned,129.8324178
580633,34623,ASSAULT,Volskaya Industries,Time Holding Ultimate,20.88800061
580635,34623,ASSAULT,Volskaya Industries,Ultimates Earned - Fractional,2.937617721
580636,34623,ASSAULT,Volskaya Industries,Ultimates Used,2.0
580671,34623,ASSAULT,Volskaya Industries,All Damage Done,6353.66632
580672,34623,ASSAULT,Volskaya Industries,Assists,7.0
580673,34623,ASSAULT,Volskaya Industries,Average Time Alive,133.5576707
580674,34623,ASSAULT,Volskaya Industries,Barrier Damage Done,3665.065668
580675,34623,ASSAULT,Volskaya Industries,Damage - Quick Melee,45.0
580676,34623,ASSAULT,Volskaya Industries,Damage Done,2506.286733
580677,34623,ASSAULT,Volskaya Industries,Damage Taken,1453.9864289999998
580678,34623,ASSAULT,Volskaya Industries,Deaths,1.0
580679,34623,ASSAULT,Volskaya Industries,Defensive Assists,11.0
580680,34623,ASSAULT,Volskaya Industries,Eliminations,9.0
580681,34623,ASSAULT,Volskaya Industries,Final Blows,2.0
580682,34623,ASSAULT,Volskaya Industries,Healing Done,7717.940783
580683,34623,ASSAULT,Volskaya Industries,Hero Damage Done,2506.286733
580684,34623,ASSAULT,Volskaya Industries,Objective Kills,3.0
580685,34623,ASSAULT,Volskaya Industries,Objective Time,30.03000091
580686,34623,ASSAULT,Volskaya Industries,Offensive Assists,1.0
580687,34623,ASSAULT,Volskaya Industries,Shots Fired,528.0
580688,34623,ASSAULT,Volskaya Industries,Time Alive,400.67301210000005
580689,34623,ASSAULT,Volskaya Industries,Time Building Ultimate,259.5600074
580690,34623,ASSAULT,Volskaya Industries,Time Elapsed per Ultimate Earned,63.890214
580691,34623,ASSAULT,Volskaya Industries,Time Holding Ultimate,119.54200349999999
580693,34623,ASSAULT,Volskaya Industries,Ultimates Earned - Fractional,4.062594115
580694,34623,ASSAULT,Volskaya Industries,Ultimates Used,3.0
580695,34623,ASSAULT,Volskaya Industries,Weapon Accuracy,0.332446809
580743,34623,ASSAULT,Volskaya Industries,All Damage Done,7481.7664620000005
580744,34623,ASSAULT,Volskaya Industries,Assists,10.0
580745,34623,ASSAULT,Volskaya Industries,Average Time Alive,75.65320229
580746,34623,ASSAULT,Volskaya Industries,Barrier Damage Done,1323.337153
580747,34623,ASSAULT,Volskaya Industries,Damage - Quick Melee,170.248436
580748,34623,ASSAULT,Volskaya Industries,Damage Done,5600.9248689999995
580749,34623,ASSAULT,Volskaya Industries,Damage Taken,2837.210816
580750,34623,ASSAULT,Volskaya Industries,Deaths,4.0
580751,34623,ASSAULT,Volskaya Industries,Eliminations,19.0
580752,34623,ASSAULT,Volskaya Industries,Final Blows,9.0
580753,34623,ASSAULT,Volskaya Industries,Hero Damage Done,5600.9248689999995
580754,34623,ASSAULT,Volskaya Industries,Melee Final Blows,1.0
580755,34623,ASSAULT,Volskaya Industries,Melee Percentage of Final Blows,0.111111111
580756,34623,ASSAULT,Volskaya Industries,Objective Kills,7.0
580757,34623,ASSAULT,Volskaya Industries,Objective Time,16.69500049
580758,34623,ASSAULT,Volskaya Industries,Shots Fired,2418.0
580759,34623,ASSAULT,Volskaya Industries,Solo Kills,1.0
580760,34623,ASSAULT,Volskaya Industries,Time Alive,378.26601150000005
580761,34623,ASSAULT,Volskaya Industries,Time Building Ultimate,363.6190109
580762,34623,ASSAULT,Volskaya Industries,Time Elapsed per Ultimate Earned,77.49465739
580763,34623,ASSAULT,Volskaya Industries,Time Holding Ultimate,46.24700138
580765,34623,ASSAULT,Volskaya Industries,Ultimates Earned - Fractional,4.692181669
580766,34623,ASSAULT,Volskaya Industries,Ultimates Used,4.0
580767,34623,ASSAULT,Volskaya Industries,Weapon Accuracy,0.396471681
604452,34617,CONTROL,Busan,All Damage Done,3515.188817
604453,34617,CONTROL,Busan,Assists,5.0
604454,34617,CONTROL,Busan,Average Time Alive,48.37675142
604455,34617,CONTROL,Busan,Barrier Damage Done,1459.930817
604456,34617,CONTROL,Busan,Damage - Quick Melee,103.0
604457,34617,CONTROL,Busan,Damage Done,2030.2579999999998
604458,34617,CONTROL,Busan,Damage Taken,4627.845999
604459,34617,CONTROL,Busan,Deaths,8.0
604460,34617,CONTROL,Busan,Defensive Assists,4.0
604461,34617,CONTROL,Busan,Eliminations,7.0
604462,34617,CONTROL,Busan,Final Blows,2.0
604463,34617,CONTROL,Busan,Healing Done,3792.1430520000004
604464,34617,CONTROL,Busan,Hero Damage Done,2030.2579999999998
604465,34617,CONTROL,Busan,Knockback Kills,4.0
604466,34617,CONTROL,Busan,Objective Kills,1.0
604467,34617,CONTROL,Busan,Objective Time,41.83200126
604468,34617,CONTROL,Busan,Offensive Assists,7.0
604469,34617,CONTROL,Busan,Shots Fired,468.0
604470,34617,CONTROL,Busan,Time Alive,387.01401139999996
604471,34617,CONTROL,Busan,Time Building Ultimate,432.8330125
604472,34617,CONTROL,Busan,Time Elapsed per Ultimate Earned,170.92353459999998
604473,34617,CONTROL,Busan,Time Holding Ultimate,7.546000212999999
604475,34617,CONTROL,Busan,Ultimates Earned - Fractional,2.532319576
604476,34617,CONTROL,Busan,Ultimates Used,2.0
604477,34617,CONTROL,Busan,Weapon Accuracy,0.19379845
604528,34617,CONTROL,Busan,All Damage Done,9096.862369
604529,34617,CONTROL,Busan,Assists,8.0
604530,34617,CONTROL,Busan,Average Time Alive,68.29733539
604531,34617,CONTROL,Busan,Barrier Damage Done,2418.620298
604532,34617,CONTROL,Busan,Damage - Quick Melee,175.0
604533,34617,CONTROL,Busan,Damage Done,6451.242071
604534,34617,CONTROL,Busan,Damage Taken,2531.927984
604535,34617,CONTROL,Busan,Deaths,5.0
604536,34617,CONTROL,Busan,Eliminations,11.0
604537,34617,CONTROL,Busan,Environmental Deaths,1.0
604538,34617,CONTROL,Busan,Final Blows,3.0
604539,34617,CONTROL,Busan,Healing Done,61.65657187
604540,34617,CONTROL,Busan,Hero Damage Done,6451.242071
604541,34617,CONTROL,Busan,Objective Kills,4.0
604542,34617,CONTROL,Busan,Objective Time,10.20600031
604543,34617,CONTROL,Busan,Shots Fired,1970.0
604544,34617,CONTROL,Busan,Time Alive,409.78401230000003
604545,34617,CONTROL,Busan,Time Building Ultimate,419.4180125
604546,34617,CONTROL,Busan,Time Elapsed per Ultimate Earned,91.40691256
604547,34617,CONTROL,Busan,Time Holding Ultimate,28.67200086
604549,34617,CONTROL,Busan,Ultimates Earned - Fractional,4.588471493
604550,34617,CONTROL,Busan,Ultimates Used,3.0
604551,34617,CONTROL,Busan,Weapon Accuracy,0.410652921
604640,34617,CONTROL,Busan,All Damage Done,2536.703156
604641,34617,CONTROL,Busan,Assists,5.0
604642,34617,CONTROL,Busan,Average Time Alive,30.81054639
604643,34617,CONTROL,Busan,Barrier Damage Done,475.0
604644,34617,CONTROL,Busan,Damage Blocked,18303.156430000003
604645,34617,CONTROL,Busan,Damage Done,1861.7031559999998
604646,34617,CONTROL,Busan,Damage Taken,8329.564693
604647,34617,CONTROL,Busan,Deaths,10.0
604648,34617,CONTROL,Busan,Eliminations,6.0
604649,34617,CONTROL,Busan,Final Blows,1.0
604650,34617,CONTROL,Busan,Hero Damage Done,1861.7031559999998
604651,34617,CONTROL,Busan,Objective Kills,1.0
604652,34617,CONTROL,Busan,Objective Time,27.67100083
604653,34617,CONTROL,Busan,Offensive Assists,1.0
604654,34617,CONTROL,Busan,Time Alive,349.31801060000004
604655,34617,CONTROL,Busan,Time Building Ultimate,365.2080109
604656,34617,CONTROL,Busan,Time Elapsed per Ultimate Earned,177.6438226
604657,34617,CONTROL,Busan,Time Holding Ultimate,90.48800269
604659,34617,CONTROL,Busan,Ultimates Earned - Fractional,2.055844136
604660,34617,CONTROL,Busan,Ultimates Used,1.0
604700,34617,CONTROL,Busan,All Damage Done,5532.682647
604701,34617,CONTROL,Busan,Assists,6.0
604702,34617,CONTROL,Busan,Average Time Alive,36.6933761
604703,34617,CONTROL,Busan,Barrier Damage Done,1116.03037
604704,34617,CONTROL,Busan,Damage - Quick Melee,41.86526108
604705,34617,CONTROL,Busan,Damage Blocked,2981.0421699999997
604706,34617,CONTROL,Busan,Damage Done,3955.377739
604707,34617,CONTROL,Busan,Damage Taken,10237.08659
604708,34617,CONTROL,Busan,Deaths,8.0
604709,34617,CONTROL,Busan,Eliminations,9.0
604710,34617,CONTROL,Busan,Final Blows,3.0
604711,34617,CONTROL,Busan,Hero Damage Done,3955.377739
604712,34617,CONTROL,Busan,Knockback Kills,4.0
604713,34617,CONTROL,Busan,Melee Final Blows,1.0
604714,34617,CONTROL,Busan,Melee Percentage of Final Blows,0.333333333
604715,34617,CONTROL,Busan,Objective Kills,3.0
604716,34617,CONTROL,Busan,Objective Time,20.090000600000003
604717,34617,CONTROL,Busan,Shots Fired,530.0
604718,34617,CONTROL,Busan,Time Alive,369.6460111
604719,34617,CONTROL,Busan,Time Building Ultimate,438.44401289999996
604720,34617,CONTROL,Busan,Time Elapsed per Ultimate Earned,116.1639015
604721,34617,CONTROL,Busan,Time Holding Ultimate,6.853000197999999
604723,34617,CONTROL,Busan,Ultimates Earned - Fractional,3.7743568130000003
604724,34617,CONTROL,Busan,Ultimates Used,2.0
604725,34617,CONTROL,Busan,Weapon Accuracy,0.318458418
604820,34617,CONTROL,Busan,All Damage Done,5512.282165
604821,34617,CONTROL,Busan,Assists,3.0
604822,34617,CONTROL,Busan,Average Time Alive,38.88621546
604823,34617,CONTROL,Busan,Barrier Damage Done,2443.594339
604824,34617,CONTROL,Busan,Damage - Quick Melee,60.0
604825,34617,CONTROL,Busan,Damage Done,2885.611569
604826,34617,CONTROL,Busan,Damage Taken,3491.8916700000004
604827,34617,CONTROL,Busan,Deaths,8.0
604828,34617,CONTROL,Busan,Defensive Assists,5.0
604829,34617,CONTROL,Busan,Eliminations,4.0
604830,34617,CONTROL,Busan,Final Blows,1.0
604831,34617,CONTROL,Busan,Healing Done,5374.563102
604832,34617,CONTROL,Busan,Hero Damage Done,2885.611569
604833,34617,CONTROL,Busan,Objective Kills,1.0
604834,34617,CONTROL,Busan,Objective Time,2.772000083
604835,34617,CONTROL,Busan,Offensive Assists,1.0
604836,34617,CONTROL,Busan,Shots Fired,394.0
604837,34617,CONTROL,Busan,Time Alive,375.7320114
604838,34617,CONTROL,Busan,Time Building Ultimate,388.39401139999995
604839,34617,CONTROL,Busan,Time Elapsed per Ultimate Earned,110.470118
604840,34617,CONTROL,Busan,Time Holding Ultimate,46.27900136
604842,34617,CONTROL,Busan,Ultimates Earned - Fractional,3.5158286989999996
604843,34617,CONTROL,Busan,Ultimates Used,2.0
604844,34617,CONTROL,Busan,Weapon Accuracy,0.359060403
604925,34617,CONTROL,Busan,All Damage Done,18806.22649
604926,34617,CONTROL,Busan,Assists,3.0
604927,34617,CONTROL,Busan,Average Time Alive,68.77200208
604928,34617,CONTROL,Busan,Barrier Damage Done,2822.958762
604929,34617,CONTROL,Busan,Damage - Quick Melee,24.62023926
604930,34617,CONTROL,Busan,Damage Blocked,991.2433453
604931,34617,CONTROL,Busan,Damage Done,4563.950937
604932,34617,CONTROL,Busan,Damage Taken,3411.641086
604933,34617,CONTROL,Busan,Deaths,6.0
604934,34617,CONTROL,Busan,Eliminations,11.0
604935,34617,CONTROL,Busan,Final Blows,8.0
604936,34617,CONTROL,Busan,Healing Done,483.65752080000004
604937,34617,CONTROL,Busan,Hero Damage Done,4563.950937
604938,34617,CONTROL,Busan,Melee Final Blows,1.0
604939,34617,CONTROL,Busan,Melee Percentage of Final Blows,0.125
604940,34617,CONTROL,Busan,Objective Kills,4.0
604941,34617,CONTROL,Busan,Objective Time,9.639000289
604942,34617,CONTROL,Busan,Offensive Assists,2.0
604943,34617,CONTROL,Busan,Shots Fired,1629.0
604944,34617,CONTROL,Busan,Solo Kills,2.0
604945,34617,CONTROL,Busan,Time Alive,397.171012
604946,34617,CONTROL,Busan,Time Building Ultimate,435.04801299999997
604947,34617,CONTROL,Busan,Time Elapsed per Ultimate Earned,109.02508700000001
604948,34617,CONTROL,Busan,Time Holding Ultimate,14.68600043
604950,34617,CONTROL,Busan,Ultimates Earned - Fractional,3.9903477730000003
604951,34617,CONTROL,Busan,Ultimates Used,2.0
604952,34617,CONTROL,Busan,Weapon Accuracy,0.29531568199999997
605547,34617,PAYLOAD,Rialto,All Damage Done,14934.69245
605548,34617,PAYLOAD,Rialto,Assists,9.0
605549,34617,PAYLOAD,Rialto,Average Time Alive,54.66070164
605550,34617,PAYLOAD,Rialto,Barrier Damage Done,9308.573215
605551,34617,PAYLOAD,Rialto,Damage - Quick Melee,69.40000153
